Year,Category,Date,Book Title,Author,source
2006,Non-Fiction,"April 30, 2006",Don't Make a Black Woman Take Off Her Earrings,Tyler Perry (Riverhead),scraper_hawes
1994,Non-Fiction,"October 30, 1994",Don't Stand Too Close to a Naked Man,Tim Allen (Hyperion),scraper_hawes
1976,Non-Fiction,"March 14, 1976",Doris Day: Her Own Story,A. E. Hotchner (Morrow),scraper_hawes
1973,Non-Fiction,"February 18, 1973",Dr. Atkins' Diet Revolution,Robert C. Atkins (McKay),scraper_hawes
2004,Non-Fiction,"June 20, 2004",Dress Your Family in Corduroy and Denim,"David Sedaris (Little, Brown)",scraper_hawes
2012,Non-Fiction,"April 15, 2012",Drift,Rachel Maddow (Crown),scraper_hawes
2003,Non-Fiction,"October 26, 2003","Dude, Where's My Country?",Michael Moore (Warner),scraper_hawes
2014,Non-Fiction,"February 2, 2014",Duty,Robert M. Gates (Knopf),scraper_hawes
2010,Non-Fiction,"October 10, 2010",Earth (The Book),"Jon Stewart, David Javerbaum, Rory Albanese, Steve Bodow and Josh Lieb (Grand Central)",scraper_hawes
2004,Non-Fiction,"May 30, 2004","Eats, Shoots and Leaves",Lynne Truss (Gotham),scraper_hawes
2019,Non-Fiction,"July 14, 2019",Educated,Tara Westover (Random House),scraper_hawes
2007,Non-Fiction,"April 29, 2007",Einstein,Walter Isaacson (Simon & Schuster),scraper_hawes
1956,Non-Fiction,"August 5, 1956",Eisenhower: The Inside Story,Robert J. Donovan (Harper),scraper_hawes
1945,Non-Fiction,"December 30, 1945",The Egg and I,Betty MacDonald (Lippincott),scraper_hawes
1971,Non-Fiction,"December 5, 1971",Eleanor and Franklin,Joseph Lash (Norton),scraper_hawes
2013,Non-Fiction,"June 9, 2013",Eleven Rings,Phil Jackson and Hugh Delehanty (Penguin Press),scraper_hawes
1931,Non-Fiction,"October 12, 1931",Ellen Terry and Bernard Shaw: A Correspondence,Ellen Terry and Bernard Shaw (Putnam),scraper_hawes
2023,Non-Fiction,"October 1, 2023",Elon Musk,Walter Isaacson (Simon & Schuster),scraper_hawes
1985,Non-Fiction,"September 29, 1985",Elvis and Me,Priscilla Beaulieu Presley with Sandra Harmon (Putnam),scraper_hawes
1993,Non-Fiction,"September 5, 1993",Embraced by the Light,Betty J. Eadie with Curtis Taylor (Gold Leaf Press),scraper_hawes
1978,Non-Fiction,"March 19, 1978",The Ends of Power,H. R. Haldeman and Joseph DiMona (Times),scraper_hawes
1934,Non-Fiction,"September 3, 1934",English Journey,J.B. Priestley (Harper),scraper_hawes
2023,Non-Fiction,"October 15, 2023",Enough,Cassidy Hutchinson (Simon & Schuster),scraper_hawes
1931,Non-Fiction,"December 14, 1931",The Epic of America,"James Truslow Adams (Little, Brown)",scraper_hawes
1992,Non-Fiction,"September 13, 1992",Every Living Thing,James Herriot (St. Martin's),scraper_hawes
1999,Non-Fiction,"June 6, 1999",Every Man a Tiger,Tom Clancy with Chuck Horner (Putnam),scraper_hawes
1967,Non-Fiction,"January 8, 1967",Everything But Money,Sam Levenson (Simon & Schuster),scraper_hawes
1970,Non-Fiction,"March 1, 1970",Everything You Always Wanted to Know About Sex (But Were Afraid to Ask),David Reuben (McKay),scraper_hawes
1938,Non-Fiction,"May 9, 1938",The Evolution of Physics,Albert Einstein and Leopold Infeld (Simon & Schuster),scraper_hawes
1935,Non-Fiction,"January 7, 1935",Experiment In Autobiography,H.G. Wells (MacMillan),scraper_hawes
1940,Non-Fiction,"May 6, 1940",Failure of a Mission,Sir Nevile Henderson (Putnam),scraper_hawes
2005,Non-Fiction,"August 21, 2005",The Fairtax Book,Neal Boortz and John Linder (Regan Books/ Harper Collins),scraper_hawes
2004,Non-Fiction,"October 3, 2004",The Family,Kitty Kelley (Doubleday),scraper_hawes
1938,Non-Fiction,"July 25, 1938",Fanny Kemble,Margaret Armstrong (MacMillan),scraper_hawes
2018,Non-Fiction,"April 29, 2018",FASCISM: A Warning,Madeleine Albright with Bill Woodward (Harper),scraper_hawes
1986,Non-Fiction,"May 25, 1986",Fatherhood,(Doubleday),scraper_hawes
1957,Non-Fiction,"February 3, 1957",The F. B. I. Story,Donald Whitehead (Random House),scraper_hawes
2018,Non-Fiction,"September 30, 2018",Fear,Bob Woodward (Simon & Schuster),scraper_hawes
1971,Non-Fiction,"July 25, 1971",The Female Eunuch,Germaine Greer (McGraw),scraper_hawes
1982,Non-Fiction,"March 7, 1982",A Few Minutes with Andy Rooney,Andy A. Rooney (Atheneum),scraper_hawes
2006,Non-Fiction,"August 13, 2006",Fiasco,Thomas E. Ricks (The Penguin Press),scraper_hawes
1976,Non-Fiction,"April 25, 1976",The Final Days,Bob Woodward and Carl Bernstein (Simon & Schuster),scraper_hawes
2022,Non-Fiction,"May 15, 2022",Finding Me,Viola Davis (HarperOne),scraper_hawes
2018,Non-Fiction,"January 21, 2018",Fire and Fury,Michael Wolff (Holt),scraper_hawes
1963,Non-Fiction,"July 7, 1963",The Fire Next Time,James Baldwin (Dial Press),scraper_hawes
1984,Non-Fiction,"June 17, 1984",First Lady from Plains,Rosalynn Carter (Houghton Mifflin),scraper_hawes
1933,Non-Fiction,"August 28, 1933",The First World War,"Laurence Stallings, editor (Simon & Schuster)",scraper_hawes
2000,Non-Fiction,"June 11, 2000",Flags of Our Fathers,James Bradley with Ron Powers (Bantam),scraper_hawes
2014,Non-Fiction,"April 20, 2014",Flash Boys,Michael Lewis (Norton),scraper_hawes
1942,Non-Fiction,"March 16, 1942",Flight to Arras,Antonine de St. Exupery (Reynal & Hitchcock),scraper_hawes
2001,Non-Fiction,"May 27, 2001",Foley Is Good,Mick Foley (ReganBooks/HarperCollins),scraper_hawes
2006,Non-Fiction,"January 29, 2006",For Laci,Sharon Rocha (Crown),scraper_hawes
1988,Non-Fiction,"May 29, 1988",For the Record,Donald T. Regan (Harcourt),scraper_hawes
1959,Non-Fiction,"September 13, 1959",For 2¢ Plain,Harry Golden (World),scraper_hawes
1932,Non-Fiction,"February 15, 1932",A Fortune to Share,Vash Young (Bobbs-Merrill),scraper_hawes
2014,Non-Fiction,"November 30, 2014",41,George W. Bush (Crown),scraper_hawes
1934,Non-Fiction,"October 22, 1934",Forty-Two Years In the White House,Irwin H. Hoover (Houghton Mifflin),scraper_hawes
1964,Non-Fiction,"March 22, 1964",Four Days,UPI/American Heritage (American Heritage),scraper_hawes
2021,Non-Fiction,"February 21, 2021",Four Hundred Souls,Ibram X. Kendi and Keisha N. Blain (One World),scraper_hawes
2024,Non-Fiction,"November 10, 2024",Framed,John Grisham and Jim McCloskey (Doubleday),scraper_hawes
1935,Non-Fiction,"March 11, 1935",Francis the First,"Francis Hackett (Doubleday, Doran)",scraper_hawes
1987,Non-Fiction,"November 29, 1987",Free to BeA Family,Marlo Thomas with Christopher Cerf and Letty Cottin Pogrebin (Bantam),scraper_hawes
1980,Non-Fiction,"April 6, 1980",Free to Choose,Milton and Rose Friedman (Harcourt),scraper_hawes
2022,Non-Fiction,"May 1, 2022",Freezing Order,Bill Browder (Simon & Schuster),scraper_hawes
2022,Non-Fiction,"November 20, 2022","Friends, Lovers and the Big Terrible Thing",Matthew Perry (Flatiron),scraper_hawes
2022,Non-Fiction,"March 6, 2022",From Strength to Strength,Arthur C. Brooks (Portfolio),scraper_hawes
2014,Non-Fiction,"March 16, 2014",The Future of the Mind,Michio Kaku (Doubleday),scraper_hawes
2010,Non-Fiction,"January 31, 2010",Game Change,John Heilemann and Mark Halperin (Harper/HarperCollins),scraper_hawes
1972,Non-Fiction,"March 19, 1972",The Game of the Foxes,Ladislas Farago (McKay),scraper_hawes
2016,Non-Fiction,"June 5, 2016",The Gathering Storm,"Winston Churchill (Houghton Mifflin) - August 9, 1948",scraper_hawes
2016,Non-Fiction,"June 5, 2016",The Gene,Siddhartha Mukherjee (Scribner),scraper_hawes
2001,Non-Fiction,"October 28, 2001",Germs,"Judith Miller, Stephen Engelberg and William Broad (Simon & Schuster)",scraper_hawes
2024,Non-Fiction,"April 7, 2024",Get It Together,Jesse Watters (Broadside),scraper_hawes
1955,Non-Fiction,"April 17, 1955",Gift From the Sea,Anne Morrow Lindbergh (Pantheon Books),scraper_hawes
2016,Non-Fiction,"September 4, 2016",The Girl with the Lower Back Tattoo,Amy Schumer (Gallery Books),scraper_hawes
1992,Non-Fiction,"May 10, 1992",Give War a Chance,P. J. O'Rourke (Atlantic Monthly),scraper_hawes
2007,Non-Fiction,"September 23, 2007",Giving,Bill Clinton (Knopf),scraper_hawes
1979,Non-Fiction,"January 14, 1979",Gnomes,Wil Huygen and Rien Poortvliet (Abrams),scraper_hawes
2007,Non-Fiction,"June 3, 2007",God Is Not Great,Christopher Hitchens (Twelve),scraper_hawes
2006,Non-Fiction,"June 25, 2006",Godless,Ann Coulter (Crown Forum),scraper_hawes
2023,Non-Fiction,"October 22, 2023",Going Infinite,Michael Lewis (Norton),scraper_hawes
2009,Non-Fiction,"December 6, 2009",Going Rogue,Sarah Palin (Harper/HarperCollins),scraper_hawes
2021,Non-Fiction,"November 14, 2021",Going There,"Katie Couric (Little, Brown)",scraper_hawes
1944,Non-Fiction,"February 13, 1944","Good Night, Sweet Prince",Gene Fowler (Viking),scraper_hawes
1995,Non-Fiction,"July 2, 1995",A Good Walk Spoiled,"John Feinstein (Little, Brown)",scraper_hawes
1988,Non-Fiction,"December 4, 1988",Gracie,George Burns (Putnam),scraper_hawes
2010,Non-Fiction,"September 26, 2010",The Grand Design,Stephen Hawking and Leonard Mlodinow (Bantam),scraper_hawes
2018,Non-Fiction,"January 7, 2018",Grant,Ron Chernow (Penguin Press),scraper_hawes
1987,Non-Fiction,"November 15, 1987",The Great Depression of 1990,Ravi Batra (Simon & Schuster),scraper_hawes
2011,Non-Fiction,"June 19, 2011",The Greater Journey,David McCullough (Simon & Schuster),scraper_hawes
1998,Non-Fiction,"December 27, 1998",The Greatest Generation,Tom Brokaw (Random House),scraper_hawes
1949,Non-Fiction,"May 1, 1949",The Greatest Story Ever Told,Fulton Oursler (Doubleday),scraper_hawes
1970,Non-Fiction,"December 27, 1970",The Greening of America,Charles Reich (Random House),scraper_hawes
2020,Non-Fiction,"November 8, 2020",Greenlights,Matthew McConaughey (Crown),scraper_hawes
1943,Non-Fiction,"February 22, 1943",Guadalcanal Diary,Richard Tregaskis (Random House),scraper_hawes
2013,Non-Fiction,"June 2, 2013",The Guns at Last Light,Rick Atkinson (Holt),scraper_hawes
2016,Non-Fiction,"May 1, 2016",Hamilton: The Revolution,Lin-Manuel Miranda and Jeremy McCarter (Grand Central/Melcher Media),scraper_hawes
1935,Non-Fiction,"May 20, 1935",Handout,George Michael (Putnam),scraper_hawes
2013,Non-Fiction,"May 26, 2013","Happy, Happy, Happy",Phil Robertson with Mark Schlabach (Howard Books),scraper_hawes
2022,Non-Fiction,"June 19, 2022",Happy-Go-Lucky,"David Sedaris (Little, Brown)",scraper_hawes
2014,Non-Fiction,"June 29, 2014",Hard Choices,Hillary Rodham Clinton (Simon & Schuster),scraper_hawes
1973,Non-Fiction,"January 14, 1973",Harry S. Truman,Margaret Truman (Morrow),scraper_hawes
2009,Non-Fiction,"October 18, 2009",Have a Little Faith,Mitch Albom (Hyperion),scraper_hawes
1999,Non-Fiction,"December 5, 1999",Have a Nice Day!,Mick Foley (ReganBooks/HarperCollins),scraper_hawes
1993,Non-Fiction,"March 14, 1993",Healing and the Mind,Bill Moyers (Doubleday),scraper_hawes
1957,Non-Fiction,"August 4, 1957",The Hidden Persuaders,Vance Packard (McKay),scraper_hawes
2018,Non-Fiction,"May 6, 2018",A Higher Loyalty,James Comey (Flatiron),scraper_hawes
2016,Non-Fiction,"August 21, 2016",Hillary's America,Dinesh D'Souza (Regnery),scraper_hawes
2016,Non-Fiction,"August 28, 2016",Hillbilly Elegy,J.D. Vance (HarperCollins),scraper_hawes
2020,Non-Fiction,"September 13, 2020",His Truth Is Marching On,Jon Meacham (Random House),scraper_hawes
1986,Non-Fiction,"October 12, 1986",His Way,Kitty Kelley (Bantam),scraper_hawes
1953,Non-Fiction,"February 15, 1953","Holy Bible, Revised Standard Version",(Nelson),scraper_hawes
2008,Non-Fiction,"April 27, 2008",Home,Julie Andrews (Hyperion),scraper_hawes
1971,Non-Fiction,"November 28, 1971",Honor Thy Father,Gay Talese (World),scraper_hawes
2015,Non-Fiction,"May 17, 2015",Hope,Amanda Berry and Gina DeJesus with Mary Jordan and Kevin Sullivan (Viking),scraper_hawes
1938,Non-Fiction,"September 26, 1938",The Horse and Buggy Doctor,Arthur E. Hertzler (Harper),scraper_hawes
2008,Non-Fiction,"September 28, 2008","Hot, Flat, and Crowded","Thomas L. Friedman (Farrar, Straus & Giroux)",scraper_hawes
1995,Non-Fiction,"February 5, 1995",The Hot Zone,Richard Preston (Random House),scraper_hawes
2001,Non-Fiction,"January 28, 2001",An Hour Before Daylight,Jimmy Carter (Simon & Schuster),scraper_hawes
1933,Non-Fiction,"May 29, 1933",The House of Exile,"Nora Waln (Little, Brown)",scraper_hawes
2024,Non-Fiction,"March 24, 2024",The House of Hidden Meanings,RuPaul (Dey Street),scraper_hawes
2025,Non-Fiction,"January 26, 2025",The House of My Mother,Shari Franke (Gallery),scraper_hawes
2021,Non-Fiction,"July 25, 2021",How I Saved the World,Jesse Watters (Broadside),scraper_hawes
2021,Non-Fiction,"June 20, 2021",How the Word Is Passed,"Clint Smith (Little, Brown)",scraper_hawes
2021,Non-Fiction,"March 7, 2021",How to Avoid a Climate Disaster,Bill Gates (Knopf),scraper_hawes
1966,Non-Fiction,"July 17, 1966",How to Avoid Probate,Norman Dacey (Crown),scraper_hawes
2020,Non-Fiction,"June 21, 2020",How to Be an Antiracist,Ibram X. Kendi (One World),scraper_hawes
1973,Non-Fiction,"October 14, 1973",How to Be Your Own Best Friend,"Mildred Newman, Bernard Berkowitz and Jean Owen (Random House)",scraper_hawes
2018,Non-Fiction,"June 3, 2018",How to Change Your Mind,Michael Pollan (Penguin Press),scraper_hawes
1940,Non-Fiction,"April 1, 1940",How to Read a Book,Mortimer J. Adler (Simon & Schuster),scraper_hawes
1948,Non-Fiction,"August 1, 1948",How to Stop Worrying and Start Living,Dale Carnegie (Simon & Schuster),scraper_hawes
1937,Non-Fiction,"January 25, 1937",How to Win Friends and Influence People,Dale Carnegie (Simon & Schuster),scraper_hawes
2019,Non-Fiction,"June 2, 2019",Howard Stern Comes Again,Howard Stern (Simon & Schuster),scraper_hawes
2020,Non-Fiction,"October 25, 2020",Humans,Brandon Stanton (St. Martin's),scraper_hawes
2013,Non-Fiction,"November 3, 2013",Humans of New York,Brandon Stanton (St. Martin's),scraper_hawes
2015,Non-Fiction,"November 1, 2015",Humans of New York Stories,Brandon Stanton (St. Martin's),scraper_hawes
1937,Non-Fiction,"February 15, 1937",The Hundred Years,"Philip Guedalla (Doubleday, Doran)",scraper_hawes
2007,Non-Fiction,"October 28, 2007",I Am America (And So Can You),Stephen Colbert (Grand Central),scraper_hawes
2003,Non-Fiction,"November 30, 2003","I Am a Soldier, Too: The Jessica Lynch Story",Rick Bragg (Knopf),scraper_hawes
2006,Non-Fiction,"September 10, 2006",I Feel Bad About My Neck,Nora Ephron (Knopf),scraper_hawes
1940,Non-Fiction,"June 10, 1940",I Married Adventure,Osa Johnson (Lippincott),scraper_hawes
1944,Non-Fiction,"July 9, 1944",I Never Left Home,Bob Hope (Simon & Schuster),scraper_hawes
1963,Non-Fiction,"July 21, 1963",I Owe Russia $1200,Bob Hope (Doubleday),scraper_hawes
1995,Non-Fiction,"February 12, 1995",I Want to Tell You,"O. J. Simpson (Little, Brown)",scraper_hawes
1984,Non-Fiction,"November 4, 1984",Iacocca,Lee Iacocca and William Novak (Bantam),scraper_hawes
2017,Non-Fiction,"June 25, 2017",I Can't Make This Up,Kevin Hart with Neil Strauss (37 INK/Atria),scraper_hawes
2001,Non-Fiction,"February 18, 2001",Ice Bound,Jerri Nielseni with Maryanne Vollers (Talk Miramax/ Hyperion),scraper_hawes
1978,Non-Fiction,"May 28, 1978","If Life Is a Bowl of Cherries, What Am I Doing in the Pits?",Erma Bombeck (McGraw-Hill),scraper_hawes
2025,Non-Fiction,"March 16, 2025",I'll Have What She's Having,Chelsea Handler (Dial),scraper_hawes
2012,Non-Fiction,"April 8, 2012",Imagine,Jonah Lehrer (Houghton Mifflin Harcourt),scraper_hawes
2022,Non-Fiction,"August 28, 2022",I'm Glad My Mom Died,Jennette McCurdy (Simon & Schuster),scraper_hawes
1972,Non-Fiction,"June 25, 1972","I'm OK, You're OK","Thomas A. Harris, M.D. (Harper)",scraper_hawes
2024,Non-Fiction,"September 8, 2024",Imminent,Luis Elizondo (Morrow),scraper_hawes
1937,Non-Fiction,"December 27, 1937",The Importance of Living,Lin Yutang (Reynal & Hitchcock),scraper_hawes
2007,Non-Fiction,"March 18, 2007",In An Instant,Lee and Bob Woodruff (Random House),scraper_hawes
1966,Non-Fiction,"February 6, 1966",In Cold Blood,Truman Capote (Random House),scraper_hawes
1996,Non-Fiction,"April 7, 1996",In Contempt,Christopher A. Darden with Jess Walter (ReganBooks/HarperCollins),scraper_hawes
2007,Non-Fiction,"December 9, 2007",An Inconvenient Book,Glenn Beck and Kevin Balfe (Threshold Editions),scraper_hawes
2008,Non-Fiction,"January 20, 2008",In Defense of Food,Michael Pollan (Penguin Press),scraper_hawes
2011,Non-Fiction,"September 18, 2011",In My Time,Dick Cheney with Liz Cheney (Threshold Editions),scraper_hawes
2006,Non-Fiction,"October 29, 2006",The Innocent Man,John Grisham (Doubleday),scraper_hawes
1995,Non-Fiction,"April 30, 1995",In Retrospect,Robert S. McNamara with Brian VanDeMark (Times Books/Random House),scraper_hawes
1983,Non-Fiction,"April 24, 1983",In Search of Excellence,"Thomas J. Peters and Robert H. Waterman, Jr. (Harper)",scraper_hawes
1935,Non-Fiction,"March 4, 1935",Inflation Ahead!,Willard Kiplinger and Frederick Shelton (Simon & Schuster),scraper_hawes
1939,Non-Fiction,"June 19, 1939",Inside Asia,John Gunther (Harper),scraper_hawes
2019,Non-Fiction,"October 13, 2019",Inside Out,Demi Moore (Harper),scraper_hawes
1958,Non-Fiction,"July 6, 1958",Inside Russia Today,John Gunther (Harper),scraper_hawes
1947,Non-Fiction,"June 29, 1947",Inside U. S. A.,John Gunther (Harper),scraper_hawes
2011,Non-Fiction,"June 5, 2011",In the Garden of Beasts,Erik Larson (Crown),scraper_hawes
1997,Non-Fiction,"June 8, 1997",Into Thin Air,Jon Krakauer (Villard),scraper_hawes
1991,Non-Fiction,"January 27, 1991",Iron John,Robert Bly (Addison-Wesley),scraper_hawes
1996,Non-Fiction,"February 4, 1996",It Takes a Village,Hillary Rodham Clinton (Simon & Schuster),scraper_hawes
1990,Non-Fiction,"January 7, 1990",It Was On Fire When I Lay Down On It,Robert Fulghum (Villard),scraper_hawes
2007,Non-Fiction,"August 19, 2007",It's All About Him,Denise Jackson with Ellen Vaughn (Thomas Nelson),scraper_hawes
1989,Non-Fiction,"July 16, 1989",It's Always Something,Gilda Radner (Simon & Schuster),scraper_hawes
2000,Non-Fiction,"August 13, 2000",It's Not About the Bike,Lance Armstrong with Sally Jenkins (Putnam),scraper_hawes
2001,Non-Fiction,"September 30, 2001",Jack: Straight From the Gut,Jack Welch with John A.Byrne (Warner Business),scraper_hawes
2011,Non-Fiction,"October 2, 2011",Jacqueline Kennedy:,,scraper_hawes
2022,Non-Fiction,"June 26, 2022",James Patterson,"James Patterson (Little, Brown)",scraper_hawes
1982,Non-Fiction,"March 14, 1982",Jane Fonda's Workout Book,Jane Fonda (Simon & Schuster),scraper_hawes
1942,Non-Fiction,"March 23, 1942",The Japanese Enemy,Hugh Byas (Knopf),scraper_hawes
1969,Non-Fiction,"May 11, 1969",Jennie,Ralph Martin (Signet),scraper_hawes
1963,Non-Fiction,"October 6, 1963",JFK: The Man and the Myth,Victor Lasky (MacMillan),scraper_hawes
2001,Non-Fiction,"June 10, 2001",John Adams,David McCullough (Simon & Schuster),scraper_hawes
